"ID","APPLICATION_DE_REF_NUMBER","CUSTOMER_ID","CALL_TYPE","MODEL_NAME","INPUT","OUTPUT","CREATED_DATETIME"
14643,DE_20260416_00001180,"8825298",DP_ModelExecution,RB_SEG_CIC_001,"{""cif_fn"":""8825298"",""Q1156"":""1.0"",""Q1157"":""3.0"",""Q1158"":""4.0"",""Q2189"":""-99999.0"",""Q2190"":""-99999.0"",""Q2191"":""-99999.0"",""Q1161"":""-99999.0"",""Q2192"":""-99999.0"",""Q2193"":""-99999.0"",""Q2194"":""-99999.0"",""Q2195"":""-99999.0"",""Q2196"":""-99999.0"",""Q1163"":""1.0"",""Q1164"":""3.0"",""Q2197"":""4.0"",""Q2198"":""-99999.0"",""Q2199"":""-99999.0"",""Q2200"":""-99999.0"",""Q1150"":""-99999.0"",""Q1151"":""1.0"",""Q2201"":""1.0"",""Q2202"":""1.0"",""Q2203"":""1.0"",""Q2204"":""1.0"",""Q2205"":""1.0"",""Q1196"":""1.0""}","[{""cif_fn"":""8825298"",""prediction"":""1""}]",2026-04-16 22:59:19.808
14644,DE_20260416_00001180,"8825298",DP_ModelExecution,RB_INC_008,"{""cif_fn"":""8825298"",""Q1162"":""1.0"",""Q1171"":""-99999.0"",""Q1091"":""109.0"",""Q1190"":""-99999.0"",""Q1148"":""0.667"",""Q1183"":""-99999.0"",""Q1167"":""-99999.0"",""Q1188"":""-99999.0"",""Q1083"":""-99999.0"",""Q1170"":""-99999.0"",""Q1189"":""-99999.0"",""Q1180"":""-99999.0"",""Q1086"":""1.0"",""Q1197"":""0.0"",""Q1151"":""1.0"",""Q1154"":""TM.302F5.1"",""Q1191"":""-99999.0"",""Q1150"":""-99999.0"",""Q1082"":""-99999.0"",""Q1185"":""4.0"",""Q1176"":""-0.667"",""Q1177"":""-99999.0"",""Q1163"":""1.0"",""Q1178"":""-99999.0"",""Q1174"":""0.0"",""Q1149"":""-99999.0"",""Q1122"":""-99999.0"",""Q1156"":""1.0"",""Q1155"":""6"",""Q1192"":""-99999.0"",""Q1181"":""-99999.0"",""Q1200"":""-99999.0"",""Q1195"":""1.0"",""Q1169"":""-99999.0"",""Q1179"":""-99999.0"",""Q1182"":""-99999.0"",""Q1152"":""1.0""}","{""0"":{""cif_fn"":""8825298"",""prediction"":""2""}}",2026-04-16 22:59:19.808
14645,DE_20260416_00001180,"8825298",DP_ModelExecution,RB_INC_005,"{""cif_fn"":""8825298"",""Q1166"":""-99999.0"",""Q1185"":""4.0"",""Q1178"":""-99999.0"",""Q1160"":""-99999.0"",""Q1151"":""1.0"",""Q1179"":""-99999.0"",""Q1188"":""-99999.0"",""Q1148"":""0.667"",""Q1191"":""-99999.0"",""Q1103"":""-99999.0"",""Q1158"":""4.0"",""Q1173"":""2.667"",""Q1174"":""0.0"",""Q1082"":""-99999.0"",""Q1175"":""0.0"",""Q1150"":""-99999.0"",""Q1172"":""1.333"",""Q1180"":""-99999.0"",""Q1153"":""0.0"",""Q1177"":""-99999.0"",""Q1176"":""-0.667"",""Q1156"":""1.0"",""Q1197"":""0.0"",""Q1152"":""1.0"",""Q1077"":""1.0"",""Q1157"":""3.0"",""Q1118"":""0.0"",""Q1201"":""-99999.0""}","{""0"":{""cif_fn"":""8825298"",""prediction"":""3""}}",2026-04-16 22:59:20.249
